,child,session,trial_num,trial_type,stim_type,confidence,iCatcher_on(s),iCatcher_off(s),t_spent_off_at_trial_end,parentEnded
360,W7ZXCP,,7.0,fam,barrier-jump,0.9693550976854942,23.693,8.084,0.894,False
361,W7ZXCP,,8.0,testA,barrier-jump,0.93693058564772,24.738,18.873,0.271,False
362,47HZV5,,1.0,fam,pit,0.0,0.0,30.945,4.028,False
363,47HZV5,,2.0,testB,pit,0.0,0.0,45.012,4.003,False
364,47HZV5,,3.0,fam,pit-bridge,0.0,0.0,29.752,4.001,False
365,47HZV5,,4.0,testA,pit-bridge,0.0,0.0,39.017,4.032,False
366,47HZV5,,5.0,testA,pit-bridge-repeat-1,0.0,0.0,44.979,4.032,False
367,47HZV5,,6.0,fam,barrier-jump,0.0,0.0,32.426,4.003,False
368,47HZV5,,7.0,testA,barrier-jump,0.0,0.0,44.99,4.01,False
369,47HZV5,,8.0,fam,barrier-around,0.0,0.0,37.885,4.031,False
370,47HZV5,,9.0,testB,barrier-around,0.0,0.0,44.989,4.001,False
371,47HZV5,,10.0,fam,pit,0.0,0.0,30.95,4.022,False
372,47HZV5,,11.0,testB,pit,0.0,0.0,45.004,4.001,False
373,47HZV5,,12.0,fam,pit-bridge,0.0,0.0,29.755,4.029,False
374,47HZV5,,13.0,testA,pit-bridge,0.0,0.0,45.011,4.001,False
375,4SYGJG,,1.0,fam,barrier-jump,0.9442593330120455,32.424,0.0,0.0,False
376,4SYGJG,,2.0,testB,barrier-jump,0.9235575950624955,32.853,11.657,3.094,False
377,4SYGJG,,3.0,fam,pit,0.9452923959711703,21.474,8.811,1.591,False
378,4SYGJG,,4.0,testA,pit,0.9201206033088931,28.275,15.977,0.0,False
379,4SYGJG,,5.0,fam,barrier-around,0.9574690904326111,21.386,15.754,0.858,False
380,4SYGJG,,6.0,testA,barrier-around,0.8826052811874705,25.388,18.282,1.959,False
381,4SYGJG,,7.0,fam,pit-bridge,0.8909761531431167,19.914,9.176,0.0,False
382,4SYGJG,,8.0,testB,pit-bridge,0.8743263604069439,17.884,25.714,3.216,False
383,4SYGJG,,9.0,fam,barrier-jump,0.8723034247102718,15.419,15.981,0.0,False
384,4SYGJG,,10.0,testB,barrier-jump,0.8365943760792744,15.446,28.604,0.0,False
385,4SYGJG,,11.0,fam,pit,0.8610229746939458,15.458,13.856,3.049,False
386,4SYGJG,,12.0,testA,pit,0.8669195473194122,21.45,21.84,0.939,False
