,child_id,video_onset,trial_type,absolute_onset,absolute_offset,trial_type_onset,trial_type_offset,parentEnded,relative_onset,relative_offset,fam_or_test,scene,trial_number
0,YPA6WA,2021-11-13 13:14:59.779,fam-barrier-around,2021-11-13 13:19:27.903,2021-11-13 13:20:05.859,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,268124.0,306080.0,fam,barrier-around,7
0,YPA6WA,2021-11-13 13:14:59.779,testA-barrier-around,2021-11-13 13:20:08.975,2021-11-13 13:20:54.229,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,309196.0,354450.0,testA,barrier-around,8
0,5R7JdZ,2021-11-13 22:06:03.915,fam-pit,2021-11-13 22:06:10.023,2021-11-13 22:06:41.085,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,6108.0,37170.0,fam,pit,1
0,5R7JdZ,2021-11-13 22:06:03.915,testA-pit,2021-11-13 22:06:44.060,2021-11-13 22:07:29.150,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,40145.0,85235.0,testA,pit,2
0,5R7JdZ,2021-11-13 22:06:03.915,fam-pit-bridge,2021-11-13 22:07:38.174,2021-11-13 22:08:07.989,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,94259.0,124074.0,fam,pit-bridge,3
0,5R7JdZ,2021-11-13 22:06:03.915,testB-pit-bridge,2021-11-13 22:08:10.754,2021-11-13 22:08:55.844,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,126839.0,171929.0,testB,pit-bridge,4
0,5R7JdZ,2021-11-13 22:06:03.915,fam-barrier-jump,2021-11-13 22:09:07.061,2021-11-13 22:09:39.565,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,183146.0,215650.0,fam,barrier-jump,5
0,5R7JdZ,2021-11-13 22:06:03.915,testB-barrier-jump,2021-11-13 22:09:42.412,2021-11-13 22:10:27.606,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,218497.0,263691.0,testB,barrier-jump,6
0,5R7JdZ,2021-11-13 22:06:03.915,fam-barrier-around,2021-11-13 22:10:33.731,2021-11-13 22:11:11.725,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,269816.0,307810.0,fam,barrier-around,7
0,5R7JdZ,2021-11-13 22:06:03.915,testA-barrier-around,2021-11-13 22:11:14.579,2021-11-13 22:11:59.721,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,310664.0,355806.0,testA,barrier-around,8
0,5R7JdZ,2021-11-13 22:06:03.915,fam-pit,2021-11-13 22:12:21.371,2021-11-13 22:12:52.393,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,377456.0,408478.0,fam,pit,9
0,5R7JdZ,2021-11-13 22:06:03.915,testA-pit,2021-11-13 22:12:55.261,2021-11-13 22:13:40.378,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,411346.0,456463.0,testA,pit,10
0,5R7JdZ,2021-11-13 22:06:03.915,fam-pit-bridge,2021-11-13 22:13:45.861,2021-11-13 22:14:15.717,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,461946.0,491802.0,fam,pit-bridge,11
0,5R7JdZ,2021-11-13 22:06:03.915,testB-pit-bridge,2021-11-13 22:14:18.382,2021-11-13 22:15:03.474,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,494467.0,539559.0,testB,pit-bridge,12
0,LFNGJV,2021-11-13 22:58:14.857,fam-pit,2021-11-13 22:58:20.311,2021-11-13 22:58:51.494,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5454.0,36637.0,fam,pit,1
0,LFNGJV,2021-11-13 22:58:14.857,testA-pit,2021-11-13 22:58:54.025,2021-11-13 22:59:39.087,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,39168.0,84230.0,testA,pit,2
0,LFNGJV,2021-11-13 22:58:14.857,fam-pit-bridge,2021-11-13 22:59:44.136,2021-11-13 23:00:14.149,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,89279.0,119292.0,fam,pit-bridge,3
0,LFNGJV,2021-11-13 22:58:14.857,testB-pit-bridge,2021-11-13 23:00:16.552,2021-11-13 23:01:01.603,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,121695.0,166746.0,testB,pit-bridge,4
0,LFNGJV,2021-11-13 22:58:14.857,fam-barrier-jump,2021-11-13 23:01:09.719,2021-11-13 23:01:42.406,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,174862.0,207549.0,fam,barrier-jump,5
0,LFNGJV,2021-11-13 22:58:14.857,testB-barrier-jump,2021-11-13 23:01:44.798,2021-11-13 23:02:29.858,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,209941.0,255001.0,testB,barrier-jump,6
0,LFNGJV,2021-11-13 22:58:14.857,fam-barrier-around,2021-11-13 23:02:35.099,2021-11-13 23:03:13.245,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,260242.00000000003,298388.0,fam,barrier-around,7
0,LFNGJV,2021-11-13 22:58:14.857,testA-barrier-around,2021-11-13 23:03:15.611,2021-11-13 23:04:00.688,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,300754.0,345831.0,testA,barrier-around,8
0,LFNGJV,2021-11-13 22:58:14.857,fam-pit,2021-11-13 23:04:18.280,2021-11-13 23:04:49.481,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,363423.0,394624.0,fam,pit,9
0,LFNGJV,2021-11-13 22:58:14.857,testA-pit,2021-11-13 23:04:51.909,2021-11-13 23:05:36.972,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,397052.0,442115.0,testA,pit,10
0,LFNGJV,2021-11-13 22:58:14.857,fam-pit-bridge,2021-11-13 23:05:41.984,2021-11-13 23:06:11.973,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,447127.0,477116.0,fam,pit-bridge,11
0,LFNGJV,2021-11-13 22:58:14.857,testB-pit-bridge,2021-11-13 23:06:14.684,2021-11-13 23:06:59.728,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,479827.0,524871.0,testB,pit-bridge,12
0,TGA6G7,2021-11-14 18:49:00.548,fam-pit,2021-11-14 18:49:05.745,2021-11-14 18:49:36.815,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5197.0,36267.0,fam,pit,1
0,TGA6G7,2021-11-14 18:49:00.548,testA-pit,2021-11-14 18:49:39.413,2021-11-14 18:50:24.481,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,38865.0,83933.0,testA,pit,2
0,TGA6G7,2021-11-14 18:49:00.548,fam-pit-bridge,2021-11-14 18:50:29.689,2021-11-14 18:50:59.524,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,89141.0,118976.0,fam,pit-bridge,3
0,TGA6G7,2021-11-14 18:49:00.548,testB-pit-bridge,2021-11-14 18:51:02.069,2021-11-14 18:51:47.201,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,121521.0,166653.0,testB,pit-bridge,4
0,TGA6G7,2021-11-14 18:49:00.548,fam-barrier-jump,2021-11-14 18:52:21.058,2021-11-14 18:52:53.577,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,200510.0,233029.0,fam,barrier-jump,5
0,TGA6G7,2021-11-14 18:49:00.548,testB-barrier-jump,2021-11-14 18:52:56.040,2021-11-14 18:53:41.130,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,235492.0,280582.0,testB,barrier-jump,6
0,TGA6G7,2021-11-14 18:49:00.548,fam-barrier-around,2021-11-14 18:53:46.172,2021-11-14 18:54:24.153,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,285624.0,323605.0,fam,barrier-around,7
0,TGA6G7,2021-11-14 18:49:00.548,testA-barrier-around,2021-11-14 18:54:26.541,2021-11-14 18:55:11.681,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,325993.0,371133.0,testA,barrier-around,8
0,TGA6G7,2021-11-14 18:49:00.548,fam-pit,2021-11-14 18:55:27.818,2021-11-14 18:55:58.841,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,387270.0,418293.0,fam,pit,9
0,TGA6G7,2021-11-14 18:49:00.548,testA-pit,2021-11-14 18:56:01.215,2021-11-14 18:56:46.291,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,420667.0,465743.0,testA,pit,10
0,TGA6G7,2021-11-14 18:49:00.548,fam-pit-bridge,2021-11-14 18:56:51.409,2021-11-14 18:57:21.268,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,470861.0,500720.0,fam,pit-bridge,11
0,TGA6G7,2021-11-14 18:49:00.548,testB-pit-bridge,2021-11-14 18:57:23.636,2021-11-14 18:58:08.709,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,503088.0,548161.0,testB,pit-bridge,12
0,RKN6KW,2021-12-17 17:11:34.287,fam-pit,2021-12-17 17:11:40.470,2021-12-17 17:12:11.482,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,6183.0,37195.0,fam,pit,1
0,RKN6KW,2021-12-17 17:11:34.287,testA-pit,2021-12-17 17:12:15.773,2021-12-17 17:13:00.842,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,41486.0,86555.0,testA,pit,2
0,RKN6KW,2021-12-17 17:11:34.287,fam-pit-bridge,2021-12-17 17:13:07.035,2021-12-17 17:13:36.841,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,92748.0,122554.0,fam,pit-bridge,3
0,RKN6KW,2021-12-17 17:11:34.287,testB-pit-bridge,2021-12-17 17:13:39.453,2021-12-17 17:14:24.522,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,125166.0,170235.0,testB,pit-bridge,4
0,RKN6KW,2021-12-17 17:11:34.287,fam-barrier-jump,2021-12-17 17:14:34.674,2021-12-17 17:15:07.145,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,180387.0,212858.0,fam,barrier-jump,5
0,RKN6KW,2021-12-17 17:11:34.287,testB-barrier-jump,2021-12-17 17:15:12.647,2021-12-17 17:15:57.743,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,218360.0,263456.0,testB,barrier-jump,6
0,RKN6KW,2021-12-17 17:11:34.287,fam-barrier-around,2021-12-17 17:16:03.694,2021-12-17 17:16:41.631,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,269407.0,307344.0,fam,barrier-around,7
0,RKN6KW,2021-12-17 17:11:34.287,testA-barrier-around,2021-12-17 17:16:49.075,2021-12-17 17:17:34.284,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,314788.0,359997.0,testA,barrier-around,8
0,SYXKGT,2021-12-17 22:23:03.105,fam-pit,2021-12-17 22:23:08.477,2021-12-17 22:23:39.462,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5372.0,36357.0,fam,pit,1
0,SYXKGT,2021-12-17 22:23:03.105,testA-pit,2021-12-17 22:23:42.244,2021-12-17 22:24:27.282,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,39139.0,84177.0,testA,pit,2
0,SYXKGT,2021-12-17 22:23:03.105,fam-pit-bridge,2021-12-17 22:24:32.472,2021-12-17 22:25:02.258,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,89367.0,119153.0,fam,pit-bridge,3
0,SYXKGT,2021-12-17 22:23:03.105,testB-pit-bridge,2021-12-17 22:25:04.762,2021-12-17 22:25:49.789,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,121657.0,166684.0,testB,pit-bridge,4
0,SYXKGT,2021-12-17 22:23:03.105,fam-barrier-jump,2021-12-17 22:25:59.435,2021-12-17 22:26:31.873,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,176330.0,208768.0,fam,barrier-jump,5
0,SYXKGT,2021-12-17 22:23:03.105,testB-barrier-jump,2021-12-17 22:26:34.502,2021-12-17 22:27:19.546,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,211397.0,256440.99999999997,testB,barrier-jump,6
0,SYXKGT,2021-12-17 22:23:03.105,fam-barrier-around,2021-12-17 22:27:24.750,2021-12-17 22:28:02.688,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,261644.99999999997,299583.0,fam,barrier-around,7
0,SYXKGT,2021-12-17 22:23:03.105,testA-barrier-around,2021-12-17 22:28:05.274,2021-12-17 22:28:50.341,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,302169.0,347236.0,testA,barrier-around,8
0,SYXKGT,2021-12-17 22:23:03.105,fam-pit,2021-12-17 22:29:10.954,2021-12-17 22:29:41.937,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,367849.0,398832.0,fam,pit,9
0,SYXKGT,2021-12-17 22:23:03.105,testA-pit,2021-12-17 22:29:44.547,2021-12-17 22:30:29.621,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,401442.0,446516.0,testA,pit,10
0,SYXKGT,2021-12-17 22:23:03.105,fam-pit-bridge,2021-12-17 22:30:34.654,2021-12-17 22:31:04.450,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,451549.0,481345.0,fam,pit-bridge,11
0,SYXKGT,2021-12-17 22:23:03.105,testB-pit-bridge,2021-12-17 22:31:06.820,2021-12-17 22:31:51.869,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,483715.0,528764.0,testB,pit-bridge,12
0,JYcJHJ,2021-12-18 13:54:41.532,fam-pit,2021-12-18 13:54:46.811,2021-12-18 13:55:17.838,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5279.0,36306.0,fam,pit,1
0,JYcJHJ,2021-12-18 13:54:41.532,testA-pit,2021-12-18 13:55:20.550,2021-12-18 13:56:05.613,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,39018.0,84081.0,testA,pit,2
0,JYcJHJ,2021-12-18 13:54:41.532,fam-pit-bridge,2021-12-18 13:56:10.877,2021-12-18 13:56:40.703,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,89345.0,119171.0,fam,pit-bridge,3
0,JYcJHJ,2021-12-18 13:54:41.532,testB-pit-bridge,2021-12-18 13:56:43.011,2021-12-18 13:57:28.045,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,121479.0,166513.0,testB,pit-bridge,4
0,JYcJHJ,2021-12-18 13:54:41.532,fam-barrier-jump,2021-12-18 13:57:41.568,2021-12-18 13:58:14.064,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,180036.0,212532.0,fam,barrier-jump,5
0,JYcJHJ,2021-12-18 13:54:41.532,testB-barrier-jump,2021-12-18 13:58:16.434,2021-12-18 13:59:01.505,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,214902.0,259973.0,testB,barrier-jump,6
0,JYcJHJ,2021-12-18 13:54:41.532,fam-barrier-around,2021-12-18 13:59:06.539,2021-12-18 13:59:44.514,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,265007.0,302982.0,fam,barrier-around,7
0,JYcJHJ,2021-12-18 13:54:41.532,testA-barrier-around,2021-12-18 13:59:46.950,2021-12-18 14:00:32.031,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,305418.0,350499.0,testA,barrier-around,8
0,JYcJHJ,2021-12-18 13:54:41.532,fam-pit,2021-12-18 14:01:01.736,2021-12-18 14:01:32.748,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,380204.0,411216.0,fam,pit,9
0,JYcJHJ,2021-12-18 13:54:41.532,testA-pit,2021-12-18 14:01:35.216,2021-12-18 14:02:20.274,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,413684.0,458742.0,testA,pit,10
0,JYcJHJ,2021-12-18 13:54:41.532,fam-pit-bridge,2021-12-18 14:02:25.351,2021-12-18 14:02:55.184,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,463819.0,493652.0,fam,pit-bridge,11
0,JYcJHJ,2021-12-18 13:54:41.532,testB-pit-bridge,2021-12-18 14:02:57.467,2021-12-18 14:03:42.535,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,495935.0,541003.0,testB,pit-bridge,12
0,PMCRP5,2021-12-18 15:29:03.541,fam-pit,2021-12-18 15:29:08.712,2021-12-18 15:29:39.701,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5171.0,36160.0,fam,pit,1
0,PMCRP5,2021-12-18 15:29:03.541,testA-pit,2021-12-18 15:29:42.259,2021-12-18 15:30:27.295,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,38718.0,83754.0,testA,pit,2
0,PMCRP5,2021-12-18 15:29:03.541,fam-pit-bridge,2021-12-18 15:30:32.299,2021-12-18 15:31:02.088,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,88758.0,118547.0,fam,pit-bridge,3
0,PMCRP5,2021-12-18 15:29:03.541,testB-pit-bridge,2021-12-18 15:31:04.446,2021-12-18 15:31:49.476,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,120905.0,165935.0,testB,pit-bridge,4
0,PMCRP5,2021-12-18 15:29:03.541,fam-barrier-jump,2021-12-18 15:31:58.915,2021-12-18 15:32:31.358,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,175374.0,207817.0,fam,barrier-jump,5
0,PMCRP5,2021-12-18 15:29:03.541,testB-barrier-jump,2021-12-18 15:32:33.833,2021-12-18 15:33:18.868,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,210292.0,255327.0,testB,barrier-jump,6
0,PMCRP5,2021-12-18 15:29:03.541,fam-barrier-around,2021-12-18 15:33:24.252,2021-12-18 15:34:02.145,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,260711.0,298604.0,fam,barrier-around,7
0,PMCRP5,2021-12-18 15:29:03.541,testA-barrier-around,2021-12-18 15:34:04.651,2021-12-18 15:34:49.706,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,301110.0,346165.0,testA,barrier-around,8
0,5WDNVZ,2021-12-22 17:02:47.518,fam-pit,2021-12-22 17:02:53.348,2021-12-22 17:03:06.415,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5830.0,18897.0,fam,pit,1
0,5WDNVZ,2021-12-22 17:02:47.518,fam-pit-repeat-1,2021-12-22 17:03:43.371,2021-12-22 17:04:14.377,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,55853.0,86859.0,fam,pit-repeat-1,2
0,5WDNVZ,2021-12-22 17:02:47.518,testA-pit,2021-12-22 17:04:17.290,2021-12-22 17:05:02.346,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,89772.0,134828.0,testA,pit,3
0,5WDNVZ,2021-12-22 17:02:47.518,fam-pit-bridge,2021-12-22 17:05:07.617,2021-12-22 17:05:37.413,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,140099.0,169895.0,fam,pit-bridge,4
0,5WDNVZ,2021-12-22 17:02:47.518,testB-pit-bridge,2021-12-22 17:05:40.323,2021-12-22 17:06:25.384,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,172805.0,217866.0,testB,pit-bridge,5
0,5WDNVZ,2021-12-22 17:02:47.518,fam-barrier-jump,2021-12-22 17:06:36.240,2021-12-22 17:07:08.689,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,228722.0,261171.0,fam,barrier-jump,6
0,5WDNVZ,2021-12-22 17:02:47.518,testB-barrier-jump,2021-12-22 17:07:11.674,2021-12-22 17:07:56.737,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,264156.0,309219.0,testB,barrier-jump,7
0,5WDNVZ,2021-12-22 17:02:47.518,fam-barrier-around,2021-12-22 17:08:02.062,2021-12-22 17:08:40.011,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,314544.0,352493.0,fam,barrier-around,8
0,5WDNVZ,2021-12-22 17:02:47.518,testA-barrier-around,2021-12-22 17:08:42.628,2021-12-22 17:09:23.780,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,355110.0,396262.0,testA,barrier-around,9
0,5WDNVZ,2021-12-22 17:02:47.518,testA-barrier-around-repeat-1,2021-12-22 17:10:35.684,2021-12-22 17:11:20.765,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,468166.0,513246.99999999994,testA,barrier-around-repeat-1,10
0,5WDNVZ,2021-12-22 17:02:47.518,fam-pit,2021-12-22 17:11:41.002,2021-12-22 17:12:12.013,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,533484.0,564495.0,fam,pit,11
0,5WDNVZ,2021-12-22 17:02:47.518,testA-pit,2021-12-22 17:12:14.583,2021-12-22 17:12:59.634,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,567065.0,612116.0,testA,pit,12
0,5WDNVZ,2021-12-22 17:02:47.518,fam-pit-bridge,2021-12-22 17:13:04.729,2021-12-22 17:13:34.533,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,617211.0,647015.0,fam,pit-bridge,13
0,5WDNVZ,2021-12-22 17:02:47.518,testB-pit-bridge,2021-12-22 17:13:36.924,2021-12-22 17:14:21.965,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,649406.0,694447.0,testB,pit-bridge,14
0,FCKcA5,2022-01-02 18:15:57.886,fam-pit,2022-01-02 18:16:03.033,2022-01-02 18:16:34.022,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5147.0,36136.0,fam,pit,1
0,FCKcA5,2022-01-02 18:15:57.886,testB-pit,2022-01-02 18:16:36.326,2022-01-02 18:17:21.381,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,38440.0,83495.0,testB,pit,2
0,FCKcA5,2022-01-02 18:15:57.886,fam-pit-bridge,2022-01-02 18:17:26.446,2022-01-02 18:17:56.235,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,88560.0,118349.0,fam,pit-bridge,3
0,FCKcA5,2022-01-02 18:15:57.886,testA-pit-bridge,2022-01-02 18:17:58.478,2022-01-02 18:18:43.527,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,120592.0,165641.0,testA,pit-bridge,4
0,FCKcA5,2022-01-02 18:15:57.886,fam-barrier-jump,2022-01-02 18:19:04.065,2022-01-02 18:19:36.496,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,186179.0,218610.0,fam,barrier-jump,5
0,FCKcA5,2022-01-02 18:15:57.886,testA-barrier-jump,2022-01-02 18:19:38.740,2022-01-02 18:20:23.787,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,220854.0,265901.0,testA,barrier-jump,6
0,FCKcA5,2022-01-02 18:15:57.886,fam-barrier-around,2022-01-02 18:20:28.743,2022-01-02 18:21:06.675,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,270857.0,308789.0,fam,barrier-around,7
0,FCKcA5,2022-01-02 18:15:57.886,testB-barrier-around,2022-01-02 18:21:08.978,2022-01-02 18:21:54.057,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,311092.0,356171.0,testB,barrier-around,8
0,FCKcA5,2022-01-02 18:15:57.886,fam-pit,2022-01-02 18:22:10.403,2022-01-02 18:22:41.388,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,372517.0,403502.0,fam,pit,9
0,FCKcA5,2022-01-02 18:15:57.886,testB-pit,2022-01-02 18:22:43.665,2022-01-02 18:23:28.728,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,405779.0,450842.0,testB,pit,10
0,FCKcA5,2022-01-02 18:15:57.886,fam-pit-bridge,2022-01-02 18:23:33.533,2022-01-02 18:24:03.316,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,455647.0,485430.0,fam,pit-bridge,11
0,FCKcA5,2022-01-02 18:15:57.886,testA-pit-bridge,2022-01-02 18:24:05.530,2022-01-02 18:24:50.588,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,487644.0,532702.0,testA,pit-bridge,12
0,KG3524,2022-01-03 22:37:58.052,fam-pit,2022-01-03 22:38:03.516,2022-01-03 22:38:34.487,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5464.0,36435.0,fam,pit,1
0,KG3524,2022-01-03 22:37:58.052,testB-pit,2022-01-03 22:38:37.120,2022-01-03 22:39:22.169,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,39068.0,84117.0,testB,pit,2
0,KG3524,2022-01-03 22:37:58.052,fam-pit-bridge,2022-01-03 22:39:27.308,2022-01-03 22:39:57.096,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,89256.0,119044.0,fam,pit-bridge,3
0,KG3524,2022-01-03 22:37:58.052,testA-pit-bridge,2022-01-03 22:39:59.812,2022-01-03 22:40:44.876,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,121760.0,166824.0,testA,pit-bridge,4
0,KG3524,2022-01-03 22:37:58.052,fam-barrier-jump,2022-01-03 22:40:54.500,2022-01-03 22:41:26.927,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,176448.0,208875.0,fam,barrier-jump,5
0,KG3524,2022-01-03 22:37:58.052,testA-barrier-jump,2022-01-03 22:41:29.302,2022-01-03 22:42:14.340,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,211250.0,256288.0,testA,barrier-jump,6
0,KG3524,2022-01-03 22:37:58.052,fam-barrier-around,2022-01-03 22:42:19.520,2022-01-03 22:42:57.445,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,261468.00000000003,299393.0,fam,barrier-around,7
0,KG3524,2022-01-03 22:37:58.052,testB-barrier-around,2022-01-03 22:43:00.110,2022-01-03 22:43:45.190,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,302058.0,347138.0,testB,barrier-around,8
0,47HZV5,2022-01-04 01:51:34.474,fam-pit,2022-01-04 01:51:40.017,2022-01-04 01:52:11.006,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5543.0,36532.0,fam,pit,1
0,47HZV5,2022-01-04 01:51:34.474,testB-pit,2022-01-04 01:52:13.717,2022-01-04 01:52:58.741,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,39243.0,84267.0,testB,pit,2
0,47HZV5,2022-01-04 01:51:34.474,fam-pit-bridge,2022-01-04 01:53:04.677,2022-01-04 01:53:34.457,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,90203.0,119983.0,fam,pit-bridge,3
0,47HZV5,2022-01-04 01:51:34.474,testA-pit-bridge,2022-01-04 01:53:36.913,2022-01-04 01:54:15.969,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,122439.0,161495.0,testA,pit-bridge,4
0,47HZV5,2022-01-04 01:51:34.474,testA-pit-bridge-repeat-1,2022-01-04 01:54:40.166,2022-01-04 01:55:25.191,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,185692.0,230717.0,testA,pit-bridge-repeat-1,5
0,47HZV5,2022-01-04 01:51:34.474,fam-barrier-jump,2022-01-04 01:55:35.467,2022-01-04 01:56:07.922,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,240993.0,273448.0,fam,barrier-jump,6
0,47HZV5,2022-01-04 01:51:34.474,testA-barrier-jump,2022-01-04 01:56:10.331,2022-01-04 01:56:55.356,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,275857.0,320882.0,testA,barrier-jump,7
0,47HZV5,2022-01-04 01:51:34.474,fam-barrier-around,2022-01-04 01:57:00.988,2022-01-04 01:57:38.922,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,326514.0,364448.0,fam,barrier-around,8
